19:31:36.575 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@55a561cf: startup date [Tue Oct 18 19:31:36 CST 2016]; root of context hierarchy
19:35:52.386 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'resourceHandlerMapping' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration; factoryMethodName=resourceHandlerMapping; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/web/servlet/config/annotation/DelegatingWebMvcConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=webConfig; factoryMethodName=resourceHandlerMapping; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/yumu/hexie/common/config/WebConfig.class]]
19:35:53.667 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [config.properties]
19:35:53.705 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
19:35:53.800 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'appConfig' of type [class com.yumu.hexie.common.config.AppConfig$$EnhancerBySpringCGLIB$$1aa07773] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:35:53.908 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ae1a948] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:35:54.121 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [class org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$53f3df66] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:35:54.939 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8888 (http)
19:35:55.098 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4788 ms
19:35:55.968 [localhost-startStop-1] INFO  o.s.b.c.e.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
19:35:55.974 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'metricFilter' to: [/*]
19:35:55.974 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
19:35:55.975 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'springSessionRepositoryFilter' to: [/*]
19:35:55.975 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'webRequestLoggingFilter' to: [/*]
19:35:55.975 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'simpleCORSFilter' to: [/*]
19:35:55.975 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean - Mapping filter: 'applicationContextIdFilter' to: [/*]
19:35:56.487 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
19:36:13.508 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logistics/{nu}/{com}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.commonsupport.logistics.Logistics>> com.yumu.hexie.web.common.LogisticsController.queryLogisticsInfo(java.lang.String,java.lang.String) throws java.lang.Exception
19:36:13.511 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/qiniu/token],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.common.QiniuController.getPostToken() throws com.qiniu.api.auth.AuthException,org.json.JSONException
19:36:13.512 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/shared/{shareCode}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.common.ShareController.shared(com.yumu.hexie.model.user.User,java.lang.String,com.yumu.hexie.web.common.req.ShareInfoReq) throws java.lang.Exception
19:36:13.513 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/checkSignature],methods=[POST],produces=[text/plain;charset=UTF-8]}" onto public java.lang.String com.yumu.hexie.web.common.WechatController.process(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
19:36:13.514 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/checkSignature],methods=[GET]}" onto public java.lang.String com.yumu.hexie.web.common.WechatController.checkSignature(java.lang.String,java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
19:36:13.514 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orderNotify],methods=[POST],produces=[text/plain;charset=UTF-8]}" onto public java.lang.String com.yumu.hexie.web.common.WechatController.orderNotify(com.yumu.hexie.integration.wechat.entity.common.PaymentOrderResult) throws java.lang.Exception
19:36:13.514 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getPayJsSign/{prepayId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.integration.wechat.entity.common.JsSign> com.yumu.hexie.web.common.WechatController.getJsSign(java.lang.String)
19:36:13.514 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getUrlJsSign],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.integration.wechat.entity.common.JsSign> com.yumu.hexie.web.common.WechatController.getUrlJsSign(com.yumu.hexie.web.common.req.UrlSignReq)
19:36:13.519 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/get/{billId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.home.vo.BaojieDetailVO> com.yumu.hexie.web.home.BaojieController.query(com.yumu.hexie.model.user.User,long)
19:36:13.520 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/query/{page}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.web.home.vo.BaojieListVO>> com.yumu.hexie.web.home.BaojieController.query(com.yumu.hexie.model.user.User,int)
19:36:13.520 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/cancel/{billId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.BaojieController.cancel(com.yumu.hexie.model.user.User,long)
19:36:13.520 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/serviceItem/{itemId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.ServiceItem> com.yumu.hexie.web.home.BaojieController.queryItem(long)
19:36:13.520 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/serviceItems/{typeId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.localservice.ServiceItem>> com.yumu.hexie.web.home.BaojieController.queryTypes(long)
19:36:13.521 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/normal],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.Long> com.yumu.hexie.web.home.BaojieController.createNormalOrder(com.yumu.hexie.model.user.User,com.yumu.hexie.service.o2o.req.BaojieReq)
19:36:13.521 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/normal/payinfo/{itemId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.home.resp.BaojieNormalPayPage> com.yumu.hexie.web.home.BaojieController.normalPayPage(com.yumu.hexie.model.user.User,long)
19:36:13.522 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/pay/{billId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.integration.wechat.entity.common.JsSign> com.yumu.hexie.web.home.BaojieController.pay(com.yumu.hexie.model.user.User,long)
19:36:13.523 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/confirm/{billId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.BaojieController.confirm(com.yumu.hexie.model.user.User,long)
19:36:13.523 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/baojie/notifyPayed/{orderId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.BaojieController.notifyPayed(long,com.yumu.hexie.model.user.User)
19:36:13.524 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/flowerPlus/createFasuperOrder/{addressId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.FlowerPlusController.createFasuperOrder(com.yumu.hexie.integration.daojia.flowerplus.FlowerPlusReq,com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.524 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/flowerPlus/checkByRule/{ruleId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.FlowerPlusController.checkByRule(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.525 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/flowerPlus/checkByRuleAndCount/{ruleId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.FlowerPlusController.checkByRuleAndCount(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.525 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaofei/checkByRule/{ruleId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.GaofeiController.checkByRule(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.526 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaofei/createGaofeiExperienceOrder],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.GaofeiController.createGaofeiExperienceOrder(com.yumu.hexie.integration.daojia.gaofei.GaofeiReq,com.yumu.hexie.model.user.User) throws java.lang.Exception
19:36:13.526 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/gaofei/createGaofeiYuyueOrder/{addressId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.GaofeiController.createGaofeiYuyueOrder(com.yumu.hexie.integration.daojia.gaofei.GaofeiReq,com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.527 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/aixiangban/createOrder/{addressId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.HomeServiceController.createOrder(com.yumu.hexie.integration.daojia.home.AixiangbanReq,com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.528 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/homeService/queryYuyueRuleInfo/{yuyueRuleId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.market.saleplan.YuyueRule> com.yumu.hexie.web.home.HomeServiceController.queryYuyueRuleInfo(long)
19:36:13.530 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jiuye/createOrder/{addressId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.JiuyeController.createOrder(com.yumu.hexie.integration.daojia.jiuye.JiuyeReq,com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.533 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/toHome/handpick],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.localservice.oldversion.thirdpartyorder.HomeService>> com.yumu.hexie.web.home.ToHomeController.getHandpickService() throws java.lang.Exception
19:36:13.534 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/toHome/service/{serviceType}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.localservice.oldversion.thirdpartyorder.HomeService>> com.yumu.hexie.web.home.ToHomeController.getServiceByServiceType(int) throws java.lang.Exception
19:36:13.538 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/home/putToCart],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.ToHomeV2Controller.putToCart(com.yumu.hexie.model.localservice.HomeCart,com.yumu.hexie.model.user.User) throws java.lang.Exception
19:36:13.538 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/home/viewCartWithAddr],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.home.resp.CartWithAddressVO> com.yumu.hexie.web.home.ToHomeV2Controller.putToCart(com.yumu.hexie.model.user.User) throws java.lang.Exception
19:36:13.545 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/addUserCarInfo],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.user.UserCarInfo> com.yumu.hexie.web.home.UserCarInfoController.save(com.yumu.hexie.model.user.User,com.yumu.hexie.model.user.UserCarInfo) throws java.lang.Exception
19:36:13.545 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfo/delete/{userCarInfoId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.UserCarInfoController.deleteUserCarInfo(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfo/query/{userCarInfoId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.user.UserCarInfo> com.yumu.hexie.web.home.UserCarInfoController.queryUserCarInfoById(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfo/default/{userCarInfoId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.UserCarInfoController.defaultUserCarInfo(com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfos],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.user.UserCarInfo>> com.yumu.hexie.web.home.UserCarInfoController.queryUserCarInfoList(com.yumu.hexie.model.user.User) throws java.lang.Exception
19:36:13.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfo/getBrandName],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.extreinfo.CarBrandName>> com.yumu.hexie.web.home.UserCarInfoController.getBrandName() throws java.lang.Exception
19:36:13.546 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/userCarInfo/getModelName/{brandName}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<java.lang.String>> com.yumu.hexie.web.home.UserCarInfoController.getModelName(java.lang.String) throws java.lang.Exception
19:36:13.547 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/weizhuang/createWeiZhuangYuyueOrder/{addressId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.oldversion.YuyueOrder> com.yumu.hexie.web.home.WeiZhuangController.createWeiZhuangYuyueOrder(com.yumu.hexie.integration.daojia.weizhuangwang.WeiZhuangWangReq,com.yumu.hexie.model.user.User,long) throws java.lang.Exception
19:36:13.555 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/bill/{billId}/signed],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.YunxiyiController.signed(long,com.yumu.hexie.model.user.User)
19:36:13.556 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/serviceItems/{region}/{type}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.home.resp.XiyiItemsVO> com.yumu.hexie.web.home.YunxiyiController.queryItems(long,long)
19:36:13.556 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/pay/{orderId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.integration.wechat.entity.common.JsSign> com.yumu.hexie.web.home.YunxiyiController.requestPay(long,com.yumu.hexie.model.user.User)
19:36:13.556 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/bills/{page}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.web.home.resp.XiyiListItem>> com.yumu.hexie.web.home.YunxiyiController.queryBillList(long,com.yumu.hexie.model.user.User)
19:36:13.557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/bill/{billId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.home.resp.XiyiDetail> com.yumu.hexie.web.home.YunxiyiController.queryBill(long,com.yumu.hexie.model.user.User)
19:36:13.557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/bill/{billId}/cancel],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.YunxiyiController.cancel(long,com.yumu.hexie.model.user.User)
19:36:13.557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/serviceTypes/{region}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.localservice.ServiceType>> com.yumu.hexie.web.home.YunxiyiController.queryTypes(long)
19:36:13.557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/notifyPayed/{orderId}],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.home.YunxiyiController.notifyPayed(long,com.yumu.hexie.model.user.User)
19:36:13.557 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yunxiyi/createOrder],methods=[POST]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.model.localservice.bill.YunXiyiBill> com.yumu.hexie.web.home.YunxiyiController.createOrder(com.yumu.hexie.service.o2o.req.CommonBillReq,com.yumu.hexie.model.user.User)
19:36:13.558 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/banner/{bannerType}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.util.List<com.yumu.hexie.model.view.Banner>> com.yumu.hexie.web.page.BannerController.getBannerByBannerType(com.yumu.hexie.model.user.User,int) throws java.lang.Exception
19:36:13.559 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/banners],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<com.yumu.hexie.web.page.resp.BannersVO> com.yumu.hexie.web.page.BannerController.getBanners(com.yumu.hexie.model.user.User) throws java.lang.Exception
19:36:13.559 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/pageconfig2/{tempKey}],methods=[GET]}" onto public java.lang.String com.yumu.hexie.web.page.PageConfigController.process2(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String) throws java.lang.Exception
19:36:13.559 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/pageconfig/{tempKey}],methods=[GET]}" onto public java.lang.String com.yumu.hexie.web.page.PageConfigController.process(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String) throws java.lang.Exception
19:36:13.562 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/repair/delete/{repairOrderId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.repair.RepairController.delete(com.yumu.hexie.model.user.User,long)
19:36:13.562 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/operator/accept/{repairOrderId}],methods=[GET]}" onto public com.yumu.hexie.web.BaseResult<java.lang.String> com.yumu.hexie.web.repair.RepairController.accept(com.yumu.hexie.model.user.User,long)
